ID,Man/Auto,Fund,Anum,Value Dt,Month,Trans Id,Entry Id,Aname,FS LEVEL,Currency Code,Cur Amount,Fx Rate,Amount
78739,M,Fund 47,23003,42767,2,1581011,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-140945.04
78740,M,Fund 20,23003,42825,3,844,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-633.33
78741,M,Fund 20,23003,42825,3,846,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-800
78742,M,Fund 34,23003,42825,3,4593132,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1445
78743,M,Fund 31,23003,42825,3,367,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-416.67
78744,M,Fund 31,23003,42825,3,368,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-333.33
78745,M,Fund 32,23003,42825,3,100,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-416.67
78746,M,Fund 42,23003,42794,2,25432,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-875
78747,M,Fund 48,23003,42886,5,51617,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1266.67
78748,M,Fund 35,23003,42886,5,1003,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-458.33
78749,M,Fund 48,23003,42886,5,51616,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-6500
78750,M,Fund 33,23003,42916,6,3344766,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
78751,M,Fund 37,23003,42886,5,11462,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
78752,M,Fund 44,23003,42916,6,185526,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
78753,M,Fund 47,23003,42856,5,1667080,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-136607.92
78754,M,Fund 42,23003,42855,4,25634,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
78755,M,Fund 47,23003,42825,3,1628454,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,75
78756,M,Fund 43,23003,42825,3,224389,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-500
78757,M,Fund 30,23003,42826,4,88151,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
78758,M,Fund 51,23003,42825,3,153466,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-16798.15
78759,M,Fund 56,23003,42825,3,3476986,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-22500
78760,M,Fund 30,23003,42826,4,89448,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,9167.17
78761,M,Fund 30,23003,42887,6,96788,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,9589.45
78762,M,Fund 50,23003,42795,3,15659747,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,140606.46
78763,M,Fund 50,23003,42795,3,15659748,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-142795.16
78764,M,Fund 26,23003,42947,7,1727,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-733.33
78765,M,Fund 32,23003,42916,6,148,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-416.67
78766,M,Fund 26,23003,42947,7,1728,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-541.67
78767,M,Fund 25,23003,42855,4,1897571,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1575
78768,M,Fund 53,23003,42826,4,543887,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,26486.93
78769,M,Fund 21,23003,42886,5,1024,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-650
78770,M,Fund 21,23003,42886,5,1028,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-470.83
78771,M,Fund 25,23003,42855,4,1897575,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2416.67
78772,M,Fund 38,23003,42855,4,769,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-175
78773,M,Fund 38,23003,42855,4,770,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-300
78774,M,Fund 49,23003,42855,4,32646,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1316.67
78775,M,Fund 46,23003,42886,5,3704,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-633.33
78776,M,Fund 22,23003,42795,3,123649,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,22531.47
78777,M,Fund 44,23003,42825,3,183543,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-500
78778,M,Fund 25,23003,42826,4,1921011,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-33072.32
78779,M,Fund 53,23003,42916,6,583224,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-916.66
78780,M,Fund 53,23003,42916,6,583225,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-491.67
78781,M,Fund 40,23003,42826,4,215002,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,32097.61
78782,M,Fund 50,23003,42794,2,15552218,5,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,271787.81
78783,M,Fund 50,23003,42887,6,15922173,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,132981.33
78784,M,Fund 51,23003,42826,4,155647,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-16771.79
78785,M,Fund 50,23003,42916,6,15981376,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-124498.71
78786,M,Fund 46,23003,42825,3,3643,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,66.67
78787,M,Fund 47,23003,42855,4,1666807,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-139789.45
78788,M,Fund 33,23003,42916,6,3344767,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2650
78789,M,Fund 43,23003,42794,2,223692,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,5000
78790,M,Fund 52,23003,42855,4,1815106,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-9757.75
78791,M,Fund 57,23003,42825,3,2455579,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
78792,M,Fund 57,23003,42825,3,2455580,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-675
78793,M,Fund 51,23003,42887,6,168428,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-16887.72
78794,M,Fund 44,23003,42794,2,182836,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
78795,M,Fund 34,23003,42887,6,4768793,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-24976
78796,M,Fund 20,23003,42855,4,864,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-633.33
78797,M,Fund 20,23003,42855,4,865,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-800
78798,M,Fund 26,23003,42855,4,1660,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-733.33
78799,M,Fund 26,23003,42855,4,1661,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-541.67
78800,M,Fund 34,23003,42855,4,4638669,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1445
78801,M,Fund 47,23003,42855,4,1641132,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2008.33
78802,M,Fund 47,23003,42855,4,1641136,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2875
78803,M,Fund 45,23003,42855,4,1963,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-725
78804,M,Fund 30,23003,42855,4,88849,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-333.33
78805,M,Fund 23,23003,42855,4,368,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-333.33
78806,M,Fund 51,23003,42795,3,153457,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-21648.09
78807,M,Fund 40,23003,42947,7,230363,3,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,37264.97
78808,M,Fund 36,23003,42855,4,1015,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-483.33
78809,M,Fund 30,23003,42887,6,95203,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-9583.13
78810,M,Fund 47,23003,42887,6,1708964,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-143134.42
78811,M,Fund 42,23003,42794,2,25431,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
78812,M,Fund 40,23003,42947,7,229067,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2000
78813,M,Fund 40,23003,42947,7,229068,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-483.33
78814,M,Fund 51,23003,42767,2,141805,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,16768.18
78815,M,Fund 56,23003,42825,3,3481794,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-3159.72
78816,M,Fund 50,23003,42855,4,15755863,4,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,280791.73
78817,M,Fund 22,23003,42825,3,139648,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-23114.37
78818,M,Fund 53,23003,42886,5,579897,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-26432.54
78819,M,Fund 52,23003,42916,6,1865447,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-700.42
78820,M,Fund 53,23003,42794,2,495815,4,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,3000
78821,M,Fund 57,23003,42794,2,2434923,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
78822,M,Fund 49,23003,42947,7,33806,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1725
78823,M,Fund 47,23003,42916,6,1716065,3,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,143134.42
78824,M,Fund 30,23003,42767,2,84222,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-8961.18
78825,M,Fund 53,23003,42855,4,542157,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1000
78826,M,Fund 22,23003,42887,6,168512,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-23130.29
78827,M,Fund 21,23003,42825,3,980,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-650
78828,M,Fund 21,23003,42825,3,982,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-470.83
78829,M,Fund 47,23003,42825,3,1599621,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2875
78830,M,Fund 22,23003,42794,2,115149,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-22712.07
78831,M,Fund 34,23003,42916,6,4749821,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1250
78832,M,Fund 34,23003,42916,6,4749824,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1445
78833,M,Fund 30,23003,42916,6,94295,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-416.67
78834,M,Fund 30,23003,42916,6,94296,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-333.33
78835,M,Fund 43,23003,42916,6,226198,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-500
78836,M,Fund 50,23003,42826,4,15758577,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,138255.77
78837,M,Fund 43,23003,42916,6,226441,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
78838,M,Fund 26,23003,42886,5,1686,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-733.33
78839,M,Fund 26,23003,42886,5,1687,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-541.67
78840,M,Fund 45,23003,42886,5,2003,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-725
78841,M,Fund 42,23003,42855,4,25635,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-875
78842,M,Fund 38,23003,42825,3,748,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-300
78843,M,Fund 51,23003,42826,4,155646,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-16626.99
78844,M,Fund 34,23003,42825,3,4627063,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-25440.16
78845,M,Fund 50,23003,42825,3,15603542,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-7283.33
78846,M,Fund 50,23003,42826,4,15758579,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-137996.57
78847,M,Fund 22,23003,42886,5,160550,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-23260.25
78848,M,Fund 53,23003,42794,2,505130,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-25689.69
78849,M,Fund 52,23003,42916,6,1869883,3,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,9918.66
78850,M,Fund 50,23003,42826,4,15758580,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-138022.02
78851,M,Fund 42,23003,42886,5,25671,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-875
78852,M,Fund 44,23003,42916,6,185525,3,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,2500
78853,M,Fund 40,23003,42825,3,204278,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-483.33
78854,M,Fund 40,23003,42825,3,204280,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-900
78855,M,Fund 45,23003,42855,4,1965,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,58.33
78856,M,Fund 52,23003,42826,4,1779508,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,9891.78
78857,M,Fund 36,23003,42916,6,1094,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-483.33
78858,M,Fund 34,23003,42916,6,4767228,3,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,26171.4
78859,M,Fund 40,23003,42916,6,228132,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-31235.31
78860,M,Fund 30,23003,42825,3,87061,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-9423.39
78861,M,Fund 50,23003,42887,6,15922175,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-138393.36
78862,M,Fund 30,23003,42855,4,89450,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,18330.32
78863,M,Fund 34,23003,42887,6,4758899,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,25440.16
78864,M,Fund 57,23003,42855,4,2473374,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-675
78865,M,Fund 57,23003,42947,7,2514150,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-675
78866,M,Fund 44,23003,42794,2,183363,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,5000
78867,M,Fund 50,23003,42826,4,15758578,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,137951.86
78868,M,Fund 40,23003,42825,3,206312,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-34055.66
78869,M,Fund 25,23003,42826,4,1921013,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-32813
78870,M,Fund 56,23003,42855,4,3506509,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,6823.73
78871,M,Fund 23,23003,42916,6,426,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-333.33
78872,M,Fund 22,23003,42887,6,168511,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,23091.28
78873,M,Fund 53,23003,42826,4,547145,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,97.74
78874,M,Fund 46,23003,42855,4,3665,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,66.67
78875,M,Fund 24,23003,42855,4,251,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-166.67
78876,M,Fund 22,23003,42886,5,156282,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-833.33
78877,M,Fund 51,23003,42886,5,159227,3,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,16771.79
78878,M,Fund 39,23003,42855,4,652,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-208.33
78879,M,Fund 37,23003,42794,2,11408,3,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,5000
78880,M,Fund 39,23003,42855,4,654,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-333.33
78881,M,Fund 52,23003,42855,4,1797628,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-700.42
78882,M,Fund 40,23003,42825,3,206311,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,34036.17
78883,M,Fund 52,23003,42916,6,1892047,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-9859.14
78884,M,Fund 25,23003,42886,5,1934382,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1575
78885,M,Fund 37,23003,42886,5,11459,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-500
78886,M,Fund 52,23003,42794,2,1743314,5,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,21039.61
78887,M,Fund 47,23003,42887,6,1708965,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-140025.63
78888,M,Fund 50,23003,42887,6,15922171,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,135939
78889,M,Fund 45,23003,42825,3,1945,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,58.33
78890,M,Fund 24,23003,42886,5,276,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-166.67
78891,M,Fund 24,23003,42886,5,279,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-350
78892,M,Fund 53,23003,42886,5,555349,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-916.66
78893,M,Fund 53,23003,42886,5,555352,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-491.67
78894,M,Fund 47,23003,42886,5,1668356,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2875
78895,M,Fund 22,23003,42886,5,156278,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-833.33
78896,M,Fund 47,23003,42855,4,1647067,4,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,280656.57
78897,M,Fund 22,23003,42828,4,144361,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,22682.09
78898,M,Fund 53,23003,42887,6,597999,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-26513.58
78899,M,Fund 25,23003,42825,3,1904146,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-26906.99
78900,M,Fund 44,23003,42766,1,182772,3,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,2500
78901,M,Fund 25,23003,42916,6,1960987,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-27363.1
78902,M,Fund 40,23003,42916,6,225133,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-900
78903,M,Fund 40,23003,42916,6,225134,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-483.33
78904,M,Fund 43,23003,42766,1,223623,3,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,2500
78905,M,Fund 25,23003,42795,3,1873005,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,34824.85
78906,M,Fund 55,23003,42825,3,1701,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-5666.67
78907,M,Fund 52,23003,42826,4,1801568,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-10426.6
78908,M,Fund 52,23003,42855,4,1801569,4,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,20482.8
78909,M,Fund 39,23003,42916,6,690,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-333.33
78910,M,Fund 39,23003,42916,6,691,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-208.33
78911,M,Fund 47,23003,42855,4,1645102,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,75
78912,M,Fund 40,23003,42916,6,226474,3,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,32049.89
78913,M,Fund 51,23003,42794,2,142900,3,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,33192.12
78914,M,Fund 53,23003,42825,3,508960,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-491.67
78915,M,Fund 53,23003,42825,3,508961,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-916.66
78916,M,Fund 51,23003,42825,3,146262,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-833.33
78917,M,Fund 51,23003,42825,3,146265,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-833.33
78918,M,Fund 51,23003,42855,4,155839,3,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,38275.08
78919,M,Fund 27,23003,42825,3,1860,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-275
78920,M,Fund 27,23003,42825,3,1861,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-583.33
78921,M,Fund 39,23003,42825,3,630,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-208.33
78922,M,Fund 39,23003,42825,3,632,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-333.33
78923,M,Fund 30,23003,42886,5,92220,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,9354.54
78924,M,Fund 30,23003,42826,4,87686,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,9088.94
78925,M,Fund 30,23003,42826,4,87687,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-9179.54
78926,M,Fund 22,23003,42825,3,117861,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1250
78927,M,Fund 33,23003,42825,3,3189894,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
78928,M,Fund 51,23003,42916,6,170902,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-21892.94
78929,M,Fund 40,23003,42855,4,217783,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-31411.9
78930,M,Fund 21,23003,42855,4,1000,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-470.83
78931,M,Fund 21,23003,42855,4,1003,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-650
78932,M,Fund 25,23003,42855,4,1912078,4,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,68240.22
78933,M,Fund 30,23003,42917,7,98409,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,7850.69
78934,M,Fund 43,23003,42947,7,226923,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-500
78935,M,Fund 37,23003,42766,1,11394,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
78936,M,Fund 35,23003,42825,3,946,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-637.5
78937,M,Fund 48,23003,42825,3,50746,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1266.67
78938,M,Fund 24,23003,42825,3,236,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-350
78939,M,Fund 24,23003,42825,3,239,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-166.67
78940,M,Fund 57,23003,42855,4,2473373,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
78941,M,Fund 20,23003,42886,5,890,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-633.33
78942,M,Fund 20,23003,42886,5,891,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-800
78943,M,Fund 38,23003,42886,5,790,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-175
78944,M,Fund 38,23003,42886,5,792,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-300
78945,M,Fund 52,23003,42886,5,1831215,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-700.42
78946,M,Fund 30,23003,42916,6,98283,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-7850.69
78947,M,Fund 22,23003,42887,6,168409,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-23506.19
78948,M,Fund 50,23003,42886,5,15852560,4,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,138022.02
78949,M,Fund 43,23003,42794,2,223683,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-500
78950,M,Fund 34,23003,42855,4,4665289,4,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,51151.05
78951,M,Fund 56,23003,42887,6,3568871,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,3159.72
78952,M,Fund 26,23003,42916,6,1713,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-541.67
78953,M,Fund 26,23003,42916,6,1714,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-733.33
78954,M,Fund 51,23003,42916,6,162405,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-833.33
78955,M,Fund 46,23003,42916,6,3723,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-633.33
78956,M,Fund 46,23003,42916,6,3724,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-208.33
78957,M,Fund 25,23003,42916,6,1960989,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-26784.08
78958,M,Fund 25,23003,43008,9,2013093,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1575
78959,M,Fund 25,23003,43008,9,2013094,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2416.67
78960,M,Fund 56,23003,42825,3,3422203,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-14666.67
78961,M,Fund 44,23003,42886,5,184889,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,2500
78962,M,Fund 37,23003,42916,6,11478,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-500
78963,M,Fund 42,23003,42825,3,25523,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
78964,M,Fund 35,23003,42916,6,1038,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-637.5
78965,M,Fund 35,23003,42916,6,1040,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-458.33
78966,M,Fund 27,23003,42855,4,1892,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-275
78967,M,Fund 27,23003,42855,4,1894,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-583.33
78968,M,Fund 40,23003,42855,4,212855,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2000
78969,M,Fund 40,23003,42855,4,212857,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-900
78970,M,Fund 56,23003,42856,5,3545018,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-3213.29
78971,M,Fund 25,23003,42794,2,1848894,3,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,67109.23
78972,M,Fund 34,23003,42886,5,4728501,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-25038.63
78973,M,Fund 37,23003,42794,2,11406,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-500
78974,M,Fund 30,23003,42826,4,88150,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1250
